Date,melt_rate,melt_rate_smooth_6h,Qm3s,SOY,DOY
2017-10-01 03:15:00,0.0,0.0,0.0,23598900.0,273.1354166666667
2017-10-01 03:30:00,0.0,0.0,0.0,23599800.0,273.1458333333333
2017-10-01 03:45:00,0.0,0.0,0.0,23600700.0,273.15625
2017-10-01 04:00:00,0.0,0.0,0.0,23601600.0,273.1666666666667
2017-10-01 04:15:00,0.0,0.0,0.0,23602500.0,273.1770833333333
2017-10-01 04:30:00,0.0,0.0,0.0,23603400.0,273.1875
2017-10-01 04:45:00,0.0,0.0,0.0,23604300.0,273.1979166666667
2017-10-01 05:00:00,0.0,0.0,0.0,23605200.0,273.2083333333333
2017-10-01 05:15:00,0.0,0.0,0.0,23606100.0,273.21875
2017-10-01 05:30:00,0.0,0.0,0.0,23607000.0,273.2291666666667
2017-10-01 05:45:00,0.0,0.0,0.0,23607900.0,273.2395833333333
2017-10-01 06:00:00,0.0,0.0,0.0,23608800.0,273.25
2017-10-01 06:15:00,0.0,0.0,0.0,23609700.0,273.2604166666667
2017-10-01 06:30:00,0.0,0.0,0.0,23610600.0,273.2708333333333
2017-10-01 06:45:00,0.0,0.0,0.0,23611500.0,273.28125
2017-10-01 07:00:00,0.0,0.0,0.0,23612400.0,273.2916666666667
2017-10-01 07:15:00,0.0,0.0,0.0,23613300.0,273.3020833333333
2017-10-01 07:30:00,0.0,0.0,0.0,23614200.0,273.3125
2017-10-01 07:45:00,0.0,0.0,0.0,23615100.0,273.3229166666667
2017-10-01 08:00:00,0.0,0.0,0.0,23616000.0,273.3333333333333
2017-10-01 08:15:00,0.0,0.0,0.0,23616900.0,273.34375
2017-10-01 08:30:00,0.0,0.0,0.0,23617800.0,273.3541666666667
2017-10-01 08:45:00,0.0,0.0,0.0,23618700.0,273.3645833333333
2017-10-01 09:00:00,0.0,0.0,0.0,23619600.0,273.375
2017-10-01 09:15:00,0.0,0.0,0.0,23620500.0,273.3854166666667
2017-10-01 09:30:00,0.0,0.0,0.0,23621400.0,273.3958333333333
2017-10-01 09:45:00,0.0,0.0,0.0,23622300.0,273.40625
2017-10-01 10:00:00,0.0,0.0,0.0,23623200.0,273.4166666666667
2017-10-01 10:15:00,0.0,0.0,0.0,23624100.0,273.4270833333333
2017-10-01 10:30:00,0.0,0.0,0.0,23625000.0,273.4375
2017-10-01 10:45:00,0.0,0.0,0.0,23625900.0,273.4479166666667
2017-10-01 11:00:00,0.0,0.0,0.0,23626800.0,273.4583333333333
2017-10-01 11:15:00,0.0,0.0,0.0,23627700.0,273.46875
2017-10-01 11:30:00,0.0,0.0,0.0,23628600.0,273.4791666666667
2017-10-01 11:45:00,0.0,0.0,0.0,23629500.0,273.4895833333333
2017-10-01 12:00:00,0.0,0.0,0.0,23630400.0,273.5
2017-10-01 12:15:00,0.0,0.0,0.0,23631300.0,273.5104166666667
2017-10-01 12:30:00,0.0,0.0,0.0,23632200.0,273.5208333333333
2017-10-01 12:45:00,0.0,0.0,0.0,23633100.0,273.53125
2017-10-01 13:00:00,0.0,0.0,0.0,23634000.0,273.5416666666667
2017-10-01 13:15:00,0.0,0.0,0.0,23634900.0,273.5520833333333
2017-10-01 13:30:00,0.0,0.0,0.0,23635800.0,273.5625
2017-10-01 13:45:00,0.0,0.0,0.0,23636700.0,273.5729166666667
2017-10-01 14:00:00,0.0,0.0,0.0,23637600.0,273.5833333333333
2017-10-01 14:15:00,0.0,0.0,0.0,23638500.0,273.59375
2017-10-01 14:30:00,0.0,0.0,0.0,23639400.0,273.6041666666667
2017-10-01 14:45:00,0.0,0.0,0.0,23640300.0,273.6145833333333
2017-10-01 15:00:00,0.0,0.0,0.0,23641200.0,273.625
2017-10-01 15:15:00,0.0,0.0,0.0,23642100.0,273.6354166666667
2017-10-01 15:30:00,0.0,0.0,0.0,23643000.0,273.6458333333333
2017-10-01 15:45:00,0.0,0.0,0.0,23643900.0,273.65625
2017-10-01 16:00:00,0.0,0.0,0.0,23644800.0,273.6666666666667
2017-10-01 16:15:00,0.0,0.0,0.0,23645700.0,273.6770833333333
2017-10-01 16:30:00,0.0,0.0,0.0,23646600.0,273.6875
2017-10-01 16:45:00,0.0,0.0,0.0,23647500.0,273.6979166666667
2017-10-01 17:00:00,0.0,0.0,0.0,23648400.0,273.7083333333333
2017-10-01 17:15:00,0.0,0.0,0.0,23649300.0,273.71875
2017-10-01 17:30:00,0.0,0.0,0.0,23650200.0,273.7291666666667
2017-10-01 17:45:00,0.0,0.0,0.0,23651100.0,273.7395833333333
2017-10-01 18:00:00,0.0,0.0,0.0,23652000.0,273.75
2017-10-01 18:15:00,0.0,0.0,0.0,23652900.0,273.7604166666667
2017-10-01 18:30:00,0.0,0.0,0.0,23653800.0,273.7708333333333
2017-10-01 18:45:00,0.0,0.0,0.0,23654700.0,273.78125
2017-10-01 19:00:00,0.0,0.0,0.0,23655600.0,273.7916666666667
2017-10-01 19:15:00,0.0,0.0,0.0,23656500.0,273.8020833333333
2017-10-01 19:30:00,0.0,0.0,0.0,23657400.0,273.8125
2017-10-01 19:45:00,0.0,0.0,0.0,23658300.0,273.8229166666667
2017-10-01 20:00:00,0.0,0.0,0.0,23659200.0,273.8333333333333
2017-10-01 20:15:00,0.0,0.0,0.0,23660100.0,273.84375
2017-10-01 20:30:00,0.0,0.0,0.0,23661000.0,273.8541666666667
2017-10-01 20:45:00,0.0,0.0,0.0,23661900.0,273.8645833333333
2017-10-01 21:00:00,0.0,0.0,0.0,23662800.0,273.875
2017-10-01 21:15:00,0.0,0.0,0.0,23663700.0,273.8854166666667
2017-10-01 21:30:00,0.0,0.0,0.0,23664600.0,273.8958333333333
2017-10-01 21:45:00,0.0,0.0,0.0,23665500.0,273.90625
2017-10-01 22:00:00,0.0,0.0,0.0,23666400.0,273.9166666666667
2017-10-01 22:15:00,0.0,0.0,0.0,23667300.0,273.9270833333333
2017-10-01 22:30:00,0.0,0.0,0.0,23668200.0,273.9375
2017-10-01 22:45:00,0.0,0.0,0.0,23669100.0,273.9479166666667
2017-10-01 23:00:00,0.0,0.0,0.0,23670000.0,273.9583333333333
2017-10-01 23:15:00,0.0,0.0,0.0,23670900.0,273.96875
2017-10-01 23:30:00,0.0,0.0,0.0,23671800.0,273.9791666666667
2017-10-01 23:45:00,0.0,0.0,0.0,23672700.0,273.9895833333333
2017-10-02 00:00:00,0.0,0.0,0.0,23673600.0,274.0
2017-10-02 00:15:00,0.0,0.0,0.0,23674500.0,274.0104166666667
2017-10-02 00:30:00,0.0,0.0,0.0,23675400.0,274.0208333333333
2017-10-02 00:45:00,0.0,0.0,0.0,23676300.0,274.03125
2017-10-02 01:00:00,0.0,0.0,0.0,23677200.0,274.0416666666667
2017-10-02 01:15:00,0.0,0.0,0.0,23678100.0,274.0520833333333
2017-10-02 01:30:00,0.0,0.0,0.0,23679000.0,274.0625
2017-10-02 01:45:00,0.0,0.0,0.0,23679900.0,274.0729166666667
2017-10-02 02:00:00,0.0,0.0,0.0,23680800.0,274.0833333333333
2017-10-02 02:15:00,0.0,0.0,0.0,23681700.0,274.09375
2017-10-02 02:30:00,0.0,0.0,0.0,23682600.0,274.1041666666667
2017-10-02 02:45:00,0.0,0.0,0.0,23683500.0,274.1145833333333
2017-10-02 03:00:00,0.0,0.0,0.0,23684400.0,274.125
2017-10-02 03:15:00,0.0,0.0,0.0,23685300.0,274.1354166666667
2017-10-02 03:30:00,0.0,0.0,0.0,23686200.0,274.1458333333333
2017-10-02 03:45:00,0.0,0.0,0.0,23687100.0,274.15625
2017-10-02 04:00:00,0.0,0.0,0.0,23688000.0,274.1666666666667
2017-10-02 04:15:00,0.0,0.0,0.0,23688900.0,274.1770833333333
2017-10-02 04:30:00,0.0,0.0,0.0,23689800.0,274.1875
2017-10-02 04:45:00,0.0,0.0,0.0,23690700.0,274.1979166666667
2017-10-02 05:00:00,0.0,0.0,0.0,23691600.0,274.2083333333333
2017-10-02 05:15:00,0.0,0.0,0.0,23692500.0,274.21875
2017-10-02 05:30:00,0.0,0.0,0.0,23693400.0,274.2291666666667
2017-10-02 05:45:00,0.0,0.0,0.0,23694300.0,274.2395833333333
2017-10-02 06:00:00,0.0,0.0,0.0,23695200.0,274.25
2017-10-02 06:15:00,0.0,0.0,0.0,23696100.0,274.2604166666667
2017-10-02 06:30:00,0.0,0.0,0.0,23697000.0,274.2708333333333
2017-10-02 06:45:00,0.0,0.0,0.0,23697900.0,274.28125
2017-10-02 07:00:00,0.0,0.0,0.0,23698800.0,274.2916666666667
2017-10-02 07:15:00,0.0,0.0,0.0,23699700.0,274.3020833333333
2017-10-02 07:30:00,0.0,0.0,0.0,23700600.0,274.3125
2017-10-02 07:45:00,0.0,0.0,0.0,23701500.0,274.3229166666667
2017-10-02 08:00:00,0.0,0.0,0.0,23702400.0,274.3333333333333
2017-10-02 08:15:00,0.0,0.0,0.0,23703300.0,274.34375
2017-10-02 08:30:00,0.0,0.0,0.0,23704200.0,274.3541666666667
2017-10-02 08:45:00,0.0,0.0,0.0,23705100.0,274.3645833333333
2017-10-02 09:00:00,0.0,0.0,0.0,23706000.0,274.375
2017-10-02 09:15:00,0.0,0.0,0.0,23706900.0,274.3854166666667
2017-10-02 09:30:00,0.0,0.0,0.0,23707800.0,274.3958333333333
2017-10-02 09:45:00,0.0,0.0,0.0,23708700.0,274.40625
2017-10-02 10:00:00,0.0,0.0,0.0,23709600.0,274.4166666666667
2017-10-02 10:15:00,0.0,0.0,0.0,23710500.0,274.4270833333333
2017-10-02 10:30:00,0.0,0.0,0.0,23711400.0,274.4375
2017-10-02 10:45:00,0.0,0.0,0.0,23712300.0,274.4479166666667
2017-10-02 11:00:00,0.0,0.0,0.0,23713200.0,274.4583333333333
2017-10-02 11:15:00,0.0,0.0,0.0,23714100.0,274.46875
2017-10-02 11:30:00,0.0,0.0,0.0,23715000.0,274.4791666666667
2017-10-02 11:45:00,0.0,0.0,0.0,23715900.0,274.4895833333333
2017-10-02 12:00:00,0.0,0.0,0.0,23716800.0,274.5
2017-10-02 12:15:00,0.0,0.0,0.0,23717700.0,274.5104166666667
2017-10-02 12:30:00,0.0,0.0,0.0,23718600.0,274.5208333333333
2017-10-02 12:45:00,0.0,0.0,0.0,23719500.0,274.53125
2017-10-02 13:00:00,0.0,0.0,0.0,23720400.0,274.5416666666667
2017-10-02 13:15:00,0.0,0.0,0.0,23721300.0,274.5520833333333
2017-10-02 13:30:00,0.0,0.0,0.0,23722200.0,274.5625
2017-10-02 13:45:00,0.0,0.0,0.0,23723100.0,274.5729166666667
2017-10-02 14:00:00,0.0,0.0,0.0,23724000.0,274.5833333333333
2017-10-02 14:15:00,0.0,0.0,0.0,23724900.0,274.59375
2017-10-02 14:30:00,0.0,0.0,0.0,23725800.0,274.6041666666667
2017-10-02 14:45:00,0.0,0.0,0.0,23726700.0,274.6145833333333
2017-10-02 15:00:00,0.0,0.0,0.0,23727600.0,274.625
2017-10-02 15:15:00,0.0,0.0,0.0,23728500.0,274.6354166666667
2017-10-02 15:30:00,0.0,0.0,0.0,23729400.0,274.6458333333333
2017-10-02 15:45:00,0.0,0.0,0.0,23730300.0,274.65625
2017-10-02 16:00:00,0.0,0.0,0.0,23731200.0,274.6666666666667
2017-10-02 16:15:00,0.0,0.0,0.0,23732100.0,274.6770833333333
2017-10-02 16:30:00,0.0,0.0,0.0,23733000.0,274.6875
2017-10-02 16:45:00,0.0,0.0,0.0,23733900.0,274.6979166666667
2017-10-02 17:00:00,0.0,0.0,0.0,23734800.0,274.7083333333333
2017-10-02 17:15:00,0.0,0.0,0.0,23735700.0,274.71875
2017-10-02 17:30:00,0.0,0.0,0.0,23736600.0,274.7291666666667
2017-10-02 17:45:00,0.0,0.0,0.0,23737500.0,274.7395833333333
2017-10-02 18:00:00,0.0,0.0,0.0,23738400.0,274.75
2017-10-02 18:15:00,0.0,0.0,0.0,23739300.0,274.7604166666667
2017-10-02 18:30:00,0.0,0.0,0.0,23740200.0,274.7708333333333
2017-10-02 18:45:00,0.0,0.0,0.0,23741100.0,274.78125
2017-10-02 19:00:00,0.0,0.0,0.0,23742000.0,274.7916666666667
2017-10-02 19:15:00,0.0,0.0,0.0,23742900.0,274.8020833333333
2017-10-02 19:30:00,0.0,0.0,0.0,23743800.0,274.8125
2017-10-02 19:45:00,0.0,0.0,0.0,23744700.0,274.8229166666667
2017-10-02 20:00:00,0.0,0.0,0.0,23745600.0,274.8333333333333
2017-10-02 20:15:00,0.0,0.0,0.0,23746500.0,274.84375
2017-10-02 20:30:00,0.0,0.0,0.0,23747400.0,274.8541666666667
2017-10-02 20:45:00,0.0,0.0,0.0,23748300.0,274.8645833333333
2017-10-02 21:00:00,0.0,0.0,0.0,23749200.0,274.875
2017-10-02 21:15:00,0.0,0.0,0.0,23750100.0,274.8854166666667
2017-10-02 21:30:00,0.0,0.0,0.0,23751000.0,274.8958333333333
2017-10-02 21:45:00,0.0,0.0,0.0,23751900.0,274.90625
2017-10-02 22:00:00,0.0,0.0,0.0,23752800.0,274.9166666666667
2017-10-02 22:15:00,0.0,0.0,0.0,23753700.0,274.9270833333333
2017-10-02 22:30:00,0.0,0.0,0.0,23754600.0,274.9375
2017-10-02 22:45:00,0.0,0.0,0.0,23755500.0,274.9479166666667
2017-10-02 23:00:00,0.0,0.0,0.0,23756400.0,274.9583333333333
2017-10-02 23:15:00,0.0,0.0,0.0,23757300.0,274.96875
2017-10-02 23:30:00,0.0,0.0,0.0,23758200.0,274.9791666666667
2017-10-02 23:45:00,0.0,0.0,0.0,23759100.0,274.9895833333333
2017-10-03 00:00:00,0.0,0.0,0.0,23760000.0,275.0
2017-10-03 00:15:00,0.0,0.0,0.0,23760900.0,275.0104166666667
2017-10-03 00:30:00,0.0,0.0,0.0,23761800.0,275.0208333333333
2017-10-03 00:45:00,0.0,0.0,0.0,23762700.0,275.03125
2017-10-03 01:00:00,0.0,0.0,0.0,23763600.0,275.0416666666667
2017-10-03 01:15:00,0.0,0.0,0.0,23764500.0,275.0520833333333
2017-10-03 01:30:00,0.0,0.0,0.0,23765400.0,275.0625
2017-10-03 01:45:00,0.0,0.0,0.0,23766300.0,275.0729166666667
2017-10-03 02:00:00,0.0,0.0,0.0,23767200.0,275.0833333333333
2017-10-03 02:15:00,0.0,0.0,0.0,23768100.0,275.09375
2017-10-03 02:30:00,0.0,0.0,0.0,23769000.0,275.1041666666667
2017-10-03 02:45:00,0.0,0.0,0.0,23769900.0,275.1145833333333
2017-10-03 03:00:00,0.0,0.0,0.0,23770800.0,275.125
2017-10-03 03:15:00,0.0,0.0,0.0,23771700.0,275.1354166666667
2017-10-03 03:30:00,0.0,0.0,0.0,23772600.0,275.1458333333333
2017-10-03 03:45:00,0.0,0.0,0.0,23773500.0,275.15625
2017-10-03 04:00:00,0.0,0.0,0.0,23774400.0,275.1666666666667
2017-10-03 04:15:00,0.0,0.0,0.0,23775300.0,275.1770833333333
2017-10-03 04:30:00,0.0,0.0,0.0,23776200.0,275.1875
2017-10-03 04:45:00,0.0,0.0,0.0,23777100.0,275.1979166666667
2017-10-03 05:00:00,0.0,0.0,0.0,23778000.0,275.2083333333333
2017-10-03 05:15:00,0.0,0.0,0.0,23778900.0,275.21875
2017-10-03 05:30:00,0.0,0.0,0.0,23779800.0,275.2291666666667
2017-10-03 05:45:00,0.0,0.0,0.0,23780700.0,275.2395833333333
2017-10-03 06:00:00,0.0,0.0,0.0,23781600.0,275.25
2017-10-03 06:15:00,0.0,0.0,0.0,23782500.0,275.2604166666667
2017-10-03 06:30:00,0.0,0.0,0.0,23783400.0,275.2708333333333
2017-10-03 06:45:00,0.0,0.0,0.0,23784300.0,275.28125
2017-10-03 07:00:00,0.0,0.0,0.0,23785200.0,275.2916666666667
2017-10-03 07:15:00,0.0,0.0,0.0,23786100.0,275.3020833333333
2017-10-03 07:30:00,0.0,0.0,0.0,23787000.0,275.3125
2017-10-03 07:45:00,0.0,0.0,0.0,23787900.0,275.3229166666667
2017-10-03 08:00:00,0.0,0.0,0.0,23788800.0,275.3333333333333
2017-10-03 08:15:00,0.0,0.0,0.0,23789700.0,275.34375
2017-10-03 08:30:00,0.0,0.0,0.0,23790600.0,275.3541666666667
2017-10-03 08:45:00,0.0,0.0,0.0,23791500.0,275.3645833333333
2017-10-03 09:00:00,0.0,0.0,0.0,23792400.0,275.375
2017-10-03 09:15:00,0.0,0.0,0.0,23793300.0,275.3854166666667
2017-10-03 09:30:00,0.0,0.0,0.0,23794200.0,275.3958333333333
2017-10-03 09:45:00,0.0,0.0,0.0,23795100.0,275.40625
2017-10-03 10:00:00,0.0,0.0,0.0,23796000.0,275.4166666666667
2017-10-03 10:15:00,0.0,0.0,0.0,23796900.0,275.4270833333333
2017-10-03 10:30:00,0.0,0.0,0.0,23797800.0,275.4375
2017-10-03 10:45:00,0.0,0.0,0.0,23798700.0,275.4479166666667
2017-10-03 11:00:00,0.0,0.0,0.0,23799600.0,275.4583333333333
2017-10-03 11:15:00,0.0,0.0,0.0,23800500.0,275.46875
2017-10-03 11:30:00,0.0,0.0,0.0,23801400.0,275.4791666666667
2017-10-03 11:45:00,0.0,0.0,0.0,23802300.0,275.4895833333333
2017-10-03 12:00:00,0.0,0.0,0.0,23803200.0,275.5
2017-10-03 12:15:00,0.0,0.0,0.0,23804100.0,275.5104166666667
2017-10-03 12:30:00,0.0,0.0,0.0,23805000.0,275.5208333333333
2017-10-03 12:45:00,0.0,0.0,0.0,23805900.0,275.53125
2017-10-03 13:00:00,0.0,0.0,0.0,23806800.0,275.5416666666667
2017-10-03 13:15:00,0.0,0.0,0.0,23807700.0,275.5520833333333
2017-10-03 13:30:00,0.0,0.0,0.0,23808600.0,275.5625
2017-10-03 13:45:00,0.0,0.0,0.0,23809500.0,275.5729166666667
2017-10-03 14:00:00,0.0,0.0,0.0,23810400.0,275.5833333333333
2017-10-03 14:15:00,0.0,0.0,0.0,23811300.0,275.59375
2017-10-03 14:30:00,0.0,0.0,0.0,23812200.0,275.6041666666667
2017-10-03 14:45:00,0.0,0.0,0.0,23813100.0,275.6145833333333
2017-10-03 15:00:00,0.0,0.0,0.0,23814000.0,275.625
2017-10-03 15:15:00,0.0,0.0,0.0,23814900.0,275.6354166666667
2017-10-03 15:30:00,0.0,0.0,0.0,23815800.0,275.6458333333333
2017-10-03 15:45:00,0.0,0.0,0.0,23816700.0,275.65625
2017-10-03 16:00:00,0.0,0.0,0.0,23817600.0,275.6666666666667
2017-10-03 16:15:00,0.0,0.0,0.0,23818500.0,275.6770833333333
2017-10-03 16:30:00,0.0,0.0,0.0,23819400.0,275.6875
2017-10-03 16:45:00,0.0,0.0,0.0,23820300.0,275.6979166666667
2017-10-03 17:00:00,0.0,0.0,0.0,23821200.0,275.7083333333333
2017-10-03 17:15:00,0.0,0.0,0.0,23822100.0,275.71875
2017-10-03 17:30:00,0.0,0.0,0.0,23823000.0,275.7291666666667
2017-10-03 17:45:00,0.0,0.0,0.0,23823900.0,275.7395833333333
2017-10-03 18:00:00,0.0,0.0,0.0,23824800.0,275.75
2017-10-03 18:15:00,0.0,0.0,0.0,23825700.0,275.7604166666667
2017-10-03 18:30:00,0.0,0.0,0.0,23826600.0,275.7708333333333
2017-10-03 18:45:00,0.0,0.0,0.0,23827500.0,275.78125
2017-10-03 19:00:00,0.0,0.0,0.0,23828400.0,275.7916666666667
2017-10-03 19:15:00,0.0,0.0,0.0,23829300.0,275.8020833333333
2017-10-03 19:30:00,0.0,0.0,0.0,23830200.0,275.8125
2017-10-03 19:45:00,0.0,0.0,0.0,23831100.0,275.8229166666667
2017-10-03 20:00:00,0.0,0.0,0.0,23832000.0,275.8333333333333
2017-10-03 20:15:00,0.0,0.0,0.0,23832900.0,275.84375
2017-10-03 20:30:00,0.0,0.0,0.0,23833800.0,275.8541666666667
2017-10-03 20:45:00,0.0,0.0,0.0,23834700.0,275.8645833333333
2017-10-03 21:00:00,0.0,0.0,0.0,23835600.0,275.875
2017-10-03 21:15:00,0.0,0.0,0.0,23836500.0,275.8854166666667
2017-10-03 21:30:00,0.0,0.0,0.0,23837400.0,275.8958333333333
2017-10-03 21:45:00,0.0,0.0,0.0,23838300.0,275.90625
2017-10-03 22:00:00,0.0,0.0,0.0,23839200.0,275.9166666666667
2017-10-03 22:15:00,0.0,0.0,0.0,23840100.0,275.9270833333333
2017-10-03 22:30:00,0.0,0.0,0.0,23841000.0,275.9375
2017-10-03 22:45:00,0.0,0.0,0.0,23841900.0,275.9479166666667
2017-10-03 23:00:00,0.0,0.0,0.0,23842800.0,275.9583333333333
2017-10-03 23:15:00,0.0,0.0,0.0,23843700.0,275.96875
2017-10-03 23:30:00,0.0,0.0,0.0,23844600.0,275.9791666666667
2017-10-03 23:45:00,0.0,0.0,0.0,23845500.0,275.9895833333333
2017-10-04 00:00:00,0.0,0.0,0.0,23846400.0,276.0
2017-10-04 00:15:00,0.0,0.0,0.0,23847300.0,276.0104166666667
2017-10-04 00:30:00,0.0,0.0,0.0,23848200.0,276.0208333333333
2017-10-04 00:45:00,0.0,0.0,0.0,23849100.0,276.03125
2017-10-04 01:00:00,0.0,0.0,0.0,23850000.0,276.0416666666667
2017-10-04 01:15:00,0.0,0.0,0.0,23850900.0,276.0520833333333
2017-10-04 01:30:00,0.0,0.0,0.0,23851800.0,276.0625
2017-10-04 01:45:00,0.0,0.0,0.0,23852700.0,276.0729166666667
2017-10-04 02:00:00,0.0,0.0,0.0,23853600.0,276.0833333333333
2017-10-04 02:15:00,0.0,0.0,0.0,23854500.0,276.09375
2017-10-04 02:30:00,0.0,0.0,0.0,23855400.0,276.1041666666667
2017-10-04 02:45:00,0.0,0.0,0.0,23856300.0,276.1145833333333
2017-10-04 03:00:00,0.0,0.0,0.0,23857200.0,276.125
2017-10-04 03:15:00,0.0,0.0,0.0,23858100.0,276.1354166666667
2017-10-04 03:30:00,0.0,0.0,0.0,23859000.0,276.1458333333333
2017-10-04 03:45:00,0.0,0.0,0.0,23859900.0,276.15625
2017-10-04 04:00:00,0.0,0.0,0.0,23860800.0,276.1666666666667
2017-10-04 04:15:00,0.0,0.0,0.0,23861700.0,276.1770833333333
2017-10-04 04:30:00,0.0,0.0,0.0,23862600.0,276.1875
2017-10-04 04:45:00,0.0,0.0,0.0,23863500.0,276.1979166666667
2017-10-04 05:00:00,0.0,0.0,0.0,23864400.0,276.2083333333333
2017-10-04 05:15:00,0.0,0.0,0.0,23865300.0,276.21875
2017-10-04 05:30:00,0.0,0.0,0.0,23866200.0,276.2291666666667
2017-10-04 05:45:00,0.0,0.0,0.0,23867100.0,276.2395833333333
2017-10-04 06:00:00,0.0,0.0,0.0,23868000.0,276.25
2017-10-04 06:15:00,0.0,0.0,0.0,23868900.0,276.2604166666667
2017-10-04 06:30:00,0.0,0.0,0.0,23869800.0,276.2708333333333
2017-10-04 06:45:00,0.0,0.0,0.0,23870700.0,276.28125
2017-10-04 07:00:00,0.0,0.0,0.0,23871600.0,276.2916666666667
2017-10-04 07:15:00,0.0,0.0,0.0,23872500.0,276.3020833333333
2017-10-04 07:30:00,0.0,0.0,0.0,23873400.0,276.3125
2017-10-04 07:45:00,0.0,0.0,0.0,23874300.0,276.3229166666667
2017-10-04 08:00:00,0.0,0.0,0.0,23875200.0,276.3333333333333
2017-10-04 08:15:00,0.0,0.0,0.0,23876100.0,276.34375
2017-10-04 08:30:00,0.0,0.0,0.0,23877000.0,276.3541666666667
2017-10-04 08:45:00,0.0,0.0,0.0,23877900.0,276.3645833333333
2017-10-04 09:00:00,0.0,0.0,0.0,23878800.0,276.375
2017-10-04 09:15:00,0.0,0.0,0.0,23879700.0,276.3854166666667
2017-10-04 09:30:00,0.0,0.0,0.0,23880600.0,276.3958333333333
2017-10-04 09:45:00,0.0,0.0,0.0,23881500.0,276.40625
2017-10-04 10:00:00,0.0,0.022529499999997152,0.005006555555554923,23882400.0,276.4166666666667
2017-10-04 10:15:00,0.0,0.022529499999997152,0.005006555555554923,23883300.0,276.4270833333333
2017-10-04 10:30:00,0.0,0.022529499999997152,0.005006555555554923,23884200.0,276.4375
2017-10-04 10:45:00,0.0,0.022529499999997152,0.005006555555554923,23885100.0,276.4479166666667
2017-10-04 11:00:00,0.0,0.022529499999997152,0.005006555555554923,23886000.0,276.4583333333333
2017-10-04 11:15:00,0.0,0.022529499999997152,0.005006555555554923,23886900.0,276.46875
2017-10-04 11:30:00,0.0,0.022529499999997152,0.005006555555554923,23887800.0,276.4791666666667
2017-10-04 11:45:00,0.0,0.022529499999997152,0.005006555555554923,23888700.0,276.4895833333333
2017-10-04 12:00:00,0.0,0.022529499999997152,0.005006555555554923,23889600.0,276.5
2017-10-04 12:15:00,0.0,0.022529499999997152,0.005006555555554923,23890500.0,276.5104166666667
2017-10-04 12:30:00,0.0,0.022529499999997152,0.005006555555554923,23891400.0,276.5208333333333
2017-10-04 12:45:00,0.0,0.022529499999997152,0.005006555555554923,23892300.0,276.53125
2017-10-04 13:00:00,0.5407080000000002,0.022529499999997152,0.005006555555554923,23893200.0,276.5416666666667
2017-10-04 13:15:00,0.0,0.022529499999997152,0.005006555555554923,23894100.0,276.5520833333333
2017-10-04 13:30:00,0.0,0.022529499999997152,0.005006555555554923,23895000.0,276.5625
2017-10-04 13:45:00,0.0,0.022529499999997152,0.005006555555554923,23895900.0,276.5729166666667
2017-10-04 14:00:00,0.0,0.022529499999997152,0.005006555555554923,23896800.0,276.5833333333333
2017-10-04 14:15:00,0.0,0.022529499999997152,0.005006555555554923,23897700.0,276.59375
2017-10-04 14:30:00,0.0,0.022529499999997152,0.005006555555554923,23898600.0,276.6041666666667
2017-10-04 14:45:00,0.0,0.022529499999997152,0.005006555555554923,23899500.0,276.6145833333333
2017-10-04 15:00:00,0.0,0.022529499999997152,0.005006555555554923,23900400.0,276.625
2017-10-04 15:15:00,0.0,0.022529499999997152,0.005006555555554923,23901300.0,276.6354166666667
2017-10-04 15:30:00,0.0,0.022529499999997152,0.005006555555554923,23902200.0,276.6458333333333
2017-10-04 15:45:00,0.0,0.022529499999997152,0.005006555555554923,23903100.0,276.65625
2017-10-04 16:00:00,0.0,0.0,0.0,23904000.0,276.6666666666667
2017-10-04 16:15:00,0.0,0.003535083333330479,0.0007855740740734398,23904900.0,276.6770833333333
2017-10-04 16:30:00,0.0,0.006358333333330479,0.0014129629629623286,23905800.0,276.6875
2017-10-04 16:45:00,0.0,0.006358333333330479,0.0014129629629623286,23906700.0,276.6979166666667
2017-10-04 17:00:00,0.0,0.007464249999997147,0.0016587222222215882,23907600.0,276.7083333333333
2017-10-04 17:15:00,0.0,0.007737499999997147,0.0017194444444438102,23908500.0,276.71875
2017-10-04 17:30:00,0.0,0.007737499999997147,0.0017194444444438102,23909400.0,276.7291666666667
2017-10-04 17:45:00,0.0,0.007737499999997147,0.0017194444444438102,23910300.0,276.7395833333333
2017-10-04 18:00:00,0.0,0.007972583333330481,0.0017716851851845513,23911200.0,276.75
2017-10-04 18:15:00,0.0,0.00976183333333048,0.0021692962962956623,23912100.0,276.7604166666667
2017-10-04 18:30:00,0.0,0.012007333333330482,0.002668296296295663,23913000.0,276.7708333333333
2017-10-04 18:45:00,0.0,0.012007333333330482,0.002668296296295663,23913900.0,276.78125
2017-10-04 19:00:00,0.0,0.012007333333330482,0.002668296296295663,23914800.0,276.7916666666667
2017-10-04 19:15:00,0.084842,0.012007333333330482,0.002668296296295663,23915700.0,276.8020833333333
2017-10-04 19:30:00,0.06775800000000001,0.012007333333330482,0.002668296296295663,23916600.0,276.8125
2017-10-04 19:45:00,0.0,0.012007333333330482,0.002668296296295663,23917500.0,276.8229166666667
2017-10-04 20:00:00,0.026542000000000003,0.012007333333330482,0.002668296296295663,23918400.0,276.8333333333333
